Company Name,Date,Close
,6/8/2015 16:00:00,27.24
,6/9/2015 16:00:00,27.33
,6/10/2015 16:00:00,27.63
,6/11/2015 16:00:00,27.51
,6/12/2015 16:00:00,27.39
,6/15/2015 16:00:00,27.21
,6/16/2015 16:00:00,27.22
,6/17/2015 16:00:00,27.27
,6/18/2015 16:00:00,27.37
,6/19/2015 16:00:00,27.24
,6/22/2015 16:00:00,27.42
,6/23/2015 16:00:00,27.55
,6/24/2015 16:00:00,27.26
,6/25/2015 16:00:00,27.04
,6/26/2015 16:00:00,27.09
,6/29/2015 16:00:00,26.64
,6/30/2015 16:00:00,26.57
,7/1/2015 16:00:00,26.66
,7/2/2015 16:00:00,26.78
,7/6/2015 16:00:00,26.31
,7/7/2015 16:00:00,26.47
,7/8/2015 16:00:00,25.89
,7/9/2015 16:00:00,26.02
,7/10/2015 16:00:00,26.27
,7/13/2015 16:00:00,26.47
,7/14/2015 16:00:00,26.66
,7/15/2015 16:00:00,26.77
,7/16/2015 16:00:00,27.04
,7/17/2015 16:00:00,27.24
,7/20/2015 16:00:00,27.14
,7/21/2015 16:00:00,26.85
,7/22/2015 16:00:00,26.63
,7/23/2015 16:00:00,26.26
,7/24/2015 16:00:00,25.75
,7/27/2015 16:00:00,25.95
,7/28/2015 16:00:00,26.1
,7/29/2015 16:00:00,26.26
,7/30/2015 16:00:00,26.12
,7/31/2015 16:00:00,26.1
,8/3/2015 16:00:00,25.87
,8/4/2015 16:00:00,25.9
,8/5/2015 16:00:00,26.1
,8/6/2015 16:00:00,26.03
,8/7/2015 16:00:00,25.79
,8/10/2015 16:00:00,26.24
,8/11/2015 16:00:00,25.71
,8/12/2015 16:00:00,25.86
,8/13/2015 16:00:00,25.79
,8/14/2015 16:00:00,26.08
,8/17/2015 16:00:00,26.21
,8/18/2015 16:00:00,26.07
,8/19/2015 16:00:00,25.73
,8/20/2015 16:00:00,25.19
,8/21/2015 16:00:00,24.59
,8/24/2015 16:00:00,23.87
,8/25/2015 16:00:00,23.27
,8/26/2015 16:00:00,24.01
,8/27/2015 16:00:00,25.01
,8/28/2015 16:00:00,25.16
,8/31/2015 16:00:00,24.82
,9/1/2015 16:00:00,23.88
,9/2/2015 16:00:00,24.57
,9/3/2015 16:00:00,24.51
,9/4/2015 16:00:00,24
,9/8/2015 16:00:00,24.96
,9/9/2015 16:00:00,24.55
,9/10/2015 16:00:00,24.68
,9/11/2015 16:00:00,24.95
,9/14/2015 16:00:00,24.77
,9/15/2015 16:00:00,25.3
,9/16/2015 16:00:00,25.93
,9/17/2015 16:00:00,25.35
,9/18/2015 16:00:00,24.8
,9/21/2015 16:00:00,25.09
,9/22/2015 16:00:00,25.11
,9/23/2015 16:00:00,25.14
,9/24/2015 16:00:00,24.91
,9/25/2015 16:00:00,24.92
,9/28/2015 16:00:00,24.31
,9/29/2015 16:00:00,24.57
,9/30/2015 16:00:00,25.22
,10/1/2015 16:00:00,25.19
,10/2/2015 16:00:00,25.47
,10/5/2015 16:00:00,26.82
,10/6/2015 16:00:00,27.29
,10/7/2015 16:00:00,27.77
,10/8/2015 16:00:00,28.03
,10/9/2015 16:00:00,28.07
,10/12/2015 16:00:00,28.09
,10/13/2015 16:00:00,27.87
,10/14/2015 16:00:00,27.6
,10/15/2015 16:00:00,28.03
,10/16/2015 16:00:00,28.98
,10/19/2015 16:00:00,28.99
,10/20/2015 16:00:00,28.78
,10/21/2015 16:00:00,28.85
,10/22/2015 16:00:00,29.58
,10/23/2015 16:00:00,29.51
,10/26/2015 16:00:00,29.55
,10/27/2015 16:00:00,29.46
,10/28/2015 16:00:00,29.39
,10/29/2015 16:00:00,29.34
,10/30/2015 16:00:00,28.92
,11/2/2015 16:00:00,29.4
,11/3/2015 16:00:00,29.59
,11/4/2015 16:00:00,29.54
,11/5/2015 16:00:00,29.64
,11/6/2015 16:00:00,29.92
,11/9/2015 16:00:00,29.75
,11/10/2015 16:00:00,30.12
,11/11/2015 16:00:00,30.67
,11/12/2015 16:00:00,30.16
,11/13/2015 16:00:00,30.28
,11/16/2015 16:00:00,30.36
,11/17/2015 16:00:00,30.32
,11/18/2015 16:00:00,30.52
,11/19/2015 16:00:00,30.27
,11/20/2015 16:00:00,30.66
,11/23/2015 16:00:00,30.59
,11/24/2015 16:00:00,30.66
,11/25/2015 16:00:00,30.36
,11/27/2015 16:00:00,30.36
,11/30/2015 16:00:00,29.94
,12/1/2015 16:00:00,30.17
,12/2/2015 16:00:00,29.97
,12/3/2015 16:00:00,30.03
,12/4/2015 16:00:00,30.49
,12/7/2015 16:00:00,30.37
,12/8/2015 16:00:00,30.19
,12/9/2015 16:00:00,30.47
,12/10/2015 16:00:00,30.65
,12/11/2015 16:00:00,30.26
,12/14/2015 16:00:00,30.26
,12/15/2015 16:00:00,30.32
,12/16/2015 16:00:00,30.98
,12/17/2015 16:00:00,30.55
,12/18/2015 16:00:00,30.28
,12/21/2015 16:00:00,30.4
,12/22/2015 16:00:00,30.49
,12/23/2015 16:00:00,30.95
,12/24/2015 16:00:00,30.83
,12/28/2015 16:00:00,30.9
,12/29/2015 16:00:00,31.28
,12/30/2015 16:00:00,31.05
,12/31/2015 16:00:00,31.15
,1/4/2016 16:00:00,30.71
,1/5/2016 16:00:00,30.74
,1/6/2016 16:00:00,30.25
,1/7/2016 16:00:00,28.97
,1/8/2016 16:00:00,28.45
,1/11/2016 16:00:00,28.58
,1/12/2016 16:00:00,28.64
,1/13/2016 16:00:00,28.24
,1/14/2016 16:00:00,29.06
,1/15/2016 16:00:00,28.49
,1/19/2016 16:00:00,28.49
,1/20/2016 16:00:00,28
,1/21/2016 16:00:00,28.59
,1/22/2016 16:00:00,28.24
,1/25/2016 16:00:00,28.04
,1/26/2016 16:00:00,28.31
,1/27/2016 16:00:00,28
,1/28/2016 16:00:00,28.21
,1/29/2016 16:00:00,29.1
,2/1/2016 16:00:00,28.64
,2/2/2016 16:00:00,28.24
,2/3/2016 16:00:00,28.67
,2/4/2016 16:00:00,29.18
,2/5/2016 16:00:00,28.54
,2/8/2016 16:00:00,28.17
,2/9/2016 16:00:00,28.28
,2/10/2016 16:00:00,28.3
,2/11/2016 16:00:00,27.45
,2/12/2016 16:00:00,28.26
,2/16/2016 16:00:00,28.86
,2/17/2016 16:00:00,29.34
,2/18/2016 16:00:00,29.08
,2/19/2016 16:00:00,29.02
,2/22/2016 16:00:00,29.41
,2/23/2016 16:00:00,29.22
,2/24/2016 16:00:00,28.96
,2/25/2016 16:00:00,29.23
,2/26/2016 16:00:00,29.4
,2/29/2016 16:00:00,29.14
,3/1/2016 16:00:00,29.88
,3/2/2016 16:00:00,30.18
,3/3/2016 16:00:00,30.22
,3/4/2016 16:00:00,30.46
,3/7/2016 16:00:00,30.29
,3/8/2016 16:00:00,30.06
,3/9/2016 16:00:00,30.05
,3/10/2016 16:00:00,29.94
,3/11/2016 16:00:00,30.34
,3/14/2016 16:00:00,30.27
,3/15/2016 16:00:00,30.28
,3/16/2016 16:00:00,30.17
,3/17/2016 16:00:00,30.96
,3/18/2016 16:00:00,30.92
,3/21/2016 16:00:00,31.09
,3/22/2016 16:00:00,31.06
,3/23/2016 16:00:00,31.07
,3/24/2016 16:00:00,31.11
,3/28/2016 16:00:00,31.49
,3/29/2016 16:00:00,31.48
,3/30/2016 16:00:00,31.83
,3/31/2016 16:00:00,31.79
,4/1/2016 16:00:00,31.93
,4/4/2016 16:00:00,31.23
,4/5/2016 16:00:00,30.98
,4/6/2016 16:00:00,30.9
,4/7/2016 16:00:00,30.63
,4/8/2016 16:00:00,30.79
,4/11/2016 16:00:00,30.71
,4/12/2016 16:00:00,30.81
,4/13/2016 16:00:00,30.98
,4/14/2016 16:00:00,31.02
,4/15/2016 16:00:00,31.03
,4/18/2016 16:00:00,31.06
,4/19/2016 16:00:00,31.15
,4/20/2016 16:00:00,31.15
,4/21/2016 16:00:00,30.98
,4/22/2016 16:00:00,30.76
,4/25/2016 16:00:00,30.68
,4/26/2016 16:00:00,30.9
,4/27/2016 16:00:00,30.93
,4/28/2016 16:00:00,30.9
,4/29/2016 16:00:00,30.75
,5/2/2016 16:00:00,30.89
,5/3/2016 16:00:00,30.63
,5/4/2016 16:00:00,30.07
,5/5/2016 16:00:00,29.89
,5/6/2016 16:00:00,30.12
,5/9/2016 16:00:00,29.87
,5/10/2016 16:00:00,30.48
,5/11/2016 16:00:00,30.34
,5/12/2016 16:00:00,30.09
,5/13/2016 16:00:00,29.64
,5/16/2016 16:00:00,29.96
,5/17/2016 16:00:00,29.71
,5/18/2016 16:00:00,29.61
,5/19/2016 16:00:00,29.36
,5/20/2016 16:00:00,29.56
,5/23/2016 16:00:00,29.49
,5/24/2016 16:00:00,29.85
,5/25/2016 16:00:00,30.09
,5/26/2016 16:00:00,30.02
,5/27/2016 16:00:00,30.12
,5/31/2016 16:00:00,30.23
,6/1/2016 16:00:00,30.11
,6/2/2016 16:00:00,30.05
,6/3/2016 16:00:00,29.94
,6/6/2016 16:00:00,30.12
,6/7/2016 16:00:00,30.14
,6/8/2016 16:00:00,30.31
,6/9/2016 16:00:00,30.24
,6/10/2016 16:00:00,30.04
,6/13/2016 16:00:00,29.83
,6/14/2016 16:00:00,30.44
,6/15/2016 16:00:00,30.59
,6/16/2016 16:00:00,30.64
,6/17/2016 16:00:00,30.6
,6/20/2016 16:00:00,30.83
,6/21/2016 16:00:00,30.94
,6/22/2016 16:00:00,30.78
,6/23/2016 16:00:00,31.19
,6/24/2016 16:00:00,29.82
,6/27/2016 16:00:00,29.32
,6/28/2016 16:00:00,29.94
,6/29/2016 16:00:00,30.55
,6/30/2016 16:00:00,31.48
,7/1/2016 16:00:00,31.49
,7/5/2016 16:00:00,31.45
,7/6/2016 16:00:00,31.74
,7/7/2016 16:00:00,31.82
,7/8/2016 16:00:00,32.2
,7/11/2016 16:00:00,32.21
,7/12/2016 16:00:00,32.26
,7/13/2016 16:00:00,32.36
,7/14/2016 16:00:00,32.63
,7/15/2016 16:00:00,32.88
,7/18/2016 16:00:00,32.91
,7/19/2016 16:00:00,32.93
,7/20/2016 16:00:00,32.78
,7/21/2016 16:00:00,32.59
,7/22/2016 16:00:00,32.06
,7/25/2016 16:00:00,31.64
,7/26/2016 16:00:00,31.47
,7/27/2016 16:00:00,31.28
,7/28/2016 16:00:00,31.25
,7/29/2016 16:00:00,31.14
,8/1/2016 16:00:00,31.15
,8/2/2016 16:00:00,31.05
,8/3/2016 16:00:00,31.13
,8/4/2016 16:00:00,31.17
,8/5/2016 16:00:00,31.28
,8/8/2016 16:00:00,31.27
,8/9/2016 16:00:00,31.3
,8/10/2016 16:00:00,31.27
,8/11/2016 16:00:00,31.29
,8/12/2016 16:00:00,31.24
,8/15/2016 16:00:00,31.24
,8/16/2016 16:00:00,31.19
,8/17/2016 16:00:00,31.29
,8/18/2016 16:00:00,31.43
,8/19/2016 16:00:00,31.25
,8/22/2016 16:00:00,31.32
,8/23/2016 16:00:00,31.23
,8/24/2016 16:00:00,31.22
,8/25/2016 16:00:00,31.21
,8/26/2016 16:00:00,31.23
,8/29/2016 16:00:00,31.36
,8/30/2016 16:00:00,31.37
,8/31/2016 16:00:00,31.24
,9/1/2016 16:00:00,31.2
,9/2/2016 16:00:00,31.29
,9/6/2016 16:00:00,31.05
,9/7/2016 16:00:00,31.06
,9/8/2016 16:00:00,31.04
,9/9/2016 16:00:00,30.11
,9/12/2016 16:00:00,30.49
,9/13/2016 16:00:00,29.85
,9/14/2016 16:00:00,29.7
,9/15/2016 16:00:00,29.75
,9/16/2016 16:00:00,29.68
,9/19/2016 16:00:00,29.43
,9/20/2016 16:00:00,29.67
,9/21/2016 16:00:00,29.85
,9/22/2016 16:00:00,30.04
,9/23/2016 16:00:00,29.89
,9/26/2016 16:00:00,29.54
,9/27/2016 16:00:00,29.88
,9/28/2016 16:00:00,29.9
,9/29/2016 16:00:00,29.53
,9/30/2016 16:00:00,29.62
,10/3/2016 16:00:00,29.64
,10/4/2016 16:00:00,29.5
,10/5/2016 16:00:00,29.5
,10/6/2016 16:00:00,29.27
,10/7/2016 16:00:00,29.08
,10/10/2016 16:00:00,28.86
,10/11/2016 16:00:00,28.92
,10/12/2016 16:00:00,28.9
,10/13/2016 16:00:00,28.77
,10/14/2016 16:00:00,28.89
,10/17/2016 16:00:00,28.85
,10/18/2016 16:00:00,28.98
,10/19/2016 16:00:00,29.06
,10/20/2016 16:00:00,29.07
,10/21/2016 16:00:00,28.98
,10/24/2016 16:00:00,28.92
,10/25/2016 16:00:00,28.65
,10/26/2016 16:00:00,28.87
,10/27/2016 16:00:00,28.63
,10/28/2016 16:00:00,29.22
,10/31/2016 16:00:00,29.1
,11/1/2016 16:00:00,28.88
,11/2/2016 16:00:00,28.49
,11/3/2016 16:00:00,28.28
,11/4/2016 16:00:00,28.44
,11/7/2016 16:00:00,29.31
,11/8/2016 16:00:00,29.42
,11/9/2016 16:00:00,29.63
,11/10/2016 16:00:00,30.41
,11/11/2016 16:00:00,30.71
,11/14/2016 16:00:00,30.51
,11/15/2016 16:00:00,30.75
,11/16/2016 16:00:00,30.74
,11/17/2016 16:00:00,30.79
,11/18/2016 16:00:00,30.67
,11/21/2016 16:00:00,30.87
,11/22/2016 16:00:00,31.18
,11/23/2016 16:00:00,31.34
,11/25/2016 16:00:00,31.44
,11/28/2016 16:00:00,31.25
,11/29/2016 16:00:00,31.05
,11/30/2016 16:00:00,30.76
,12/1/2016 16:00:00,31.39
,12/2/2016 16:00:00,31.34
,12/5/2016 16:00:00,31.11
,12/6/2016 16:00:00,31.17
,12/7/2016 16:00:00,31.6
,12/8/2016 16:00:00,31.53
,12/9/2016 16:00:00,31.78
,12/12/2016 16:00:00,31.86
,12/13/2016 16:00:00,31.74
,12/14/2016 16:00:00,31.5
,12/15/2016 16:00:00,31.26
,12/16/2016 16:00:00,31.75
,12/19/2016 16:00:00,31.92
,12/20/2016 16:00:00,32.25
,12/21/2016 16:00:00,32.13
,12/22/2016 16:00:00,31.82
,12/23/2016 16:00:00,31.88
,12/27/2016 16:00:00,31.9
,12/28/2016 16:00:00,31.7
,12/29/2016 16:00:00,31.71
,12/30/2016 16:00:00,31.6
,1/3/2017 16:00:00,31.69
,1/4/2017 16:00:00,31.7
,1/5/2017 16:00:00,31.52
,1/6/2017 16:00:00,31.61
,1/9/2017 16:00:00,31.46
,1/10/2017 16:00:00,31.37
,1/11/2017 16:00:00,31.47
,1/12/2017 16:00:00,31.39
,1/13/2017 16:00:00,31.36
,1/17/2017 16:00:00,31.27
,1/18/2017 16:00:00,31.23
,1/19/2017 16:00:00,31.21
,1/20/2017 16:00:00,30.53
,1/23/2017 16:00:00,29.75
,1/24/2017 16:00:00,30
,1/25/2017 16:00:00,30.37
,1/26/2017 16:00:00,30.32
,1/27/2017 16:00:00,30.01
,1/30/2017 16:00:00,29.96
,1/31/2017 16:00:00,29.7
,2/1/2017 16:00:00,29.69
,2/2/2017 16:00:00,29.68
,2/3/2017 16:00:00,29.7
,2/6/2017 16:00:00,29.66
,2/7/2017 16:00:00,29.56
,2/8/2017 16:00:00,29.43
,2/9/2017 16:00:00,29.59
,2/10/2017 16:00:00,29.72
,2/13/2017 16:00:00,30.04
,2/14/2017 16:00:00,30.28
,2/15/2017 16:00:00,30.35
,2/16/2017 16:00:00,30.45
,2/17/2017 16:00:00,30.37
,2/21/2017 16:00:00,30.52
,2/22/2017 16:00:00,30.33
,2/23/2017 16:00:00,30.02
,2/24/2017 16:00:00,30.19
,2/27/2017 16:00:00,29.94
,2/28/2017 16:00:00,29.81
,3/1/2017 16:00:00,30.19
,3/2/2017 16:00:00,30.19
,3/3/2017 16:00:00,30.12
,3/6/2017 16:00:00,30
,3/7/2017 16:00:00,29.86
,3/8/2017 16:00:00,29.8
,3/9/2017 16:00:00,29.66
,3/10/2017 16:00:00,30.28
,3/13/2017 16:00:00,29.86
,3/14/2017 16:00:00,29.54
,3/15/2017 16:00:00,29.76
,3/16/2017 16:00:00,29.75
,3/17/2017 16:00:00,29.88
,3/20/2017 16:00:00,29.74
,3/21/2017 16:00:00,29.39
,3/22/2017 16:00:00,29.53
,3/23/2017 16:00:00,29.62
,3/24/2017 16:00:00,29.72
,3/27/2017 16:00:00,29.44
,3/28/2017 16:00:00,29.62
,3/29/2017 16:00:00,29.68
,3/30/2017 16:00:00,29.87
,3/31/2017 16:00:00,29.8
,4/3/2017 16:00:00,29.88
,4/4/2017 16:00:00,30.02
,4/5/2017 16:00:00,29.97
,4/6/2017 16:00:00,29.93
,4/7/2017 16:00:00,29.99
,4/10/2017 16:00:00,30.01
,4/11/2017 16:00:00,30.04
,4/12/2017 16:00:00,29.77
,4/13/2017 16:00:00,29.56
,4/17/2017 16:00:00,29.64
,4/18/2017 16:00:00,29.84
,4/19/2017 16:00:00,30
,4/20/2017 16:00:00,30.27
,4/21/2017 16:00:00,29.55
,4/24/2017 16:00:00,29.55
,4/25/2017 16:00:00,29.45
,4/26/2017 16:00:00,29.26
,4/27/2017 16:00:00,29.08
,4/28/2017 16:00:00,28.99
,5/1/2017 16:00:00,28.94
,5/2/2017 16:00:00,28.99
,5/3/2017 16:00:00,29.23
,5/4/2017 16:00:00,29.2
,5/5/2017 16:00:00,29.22
,5/8/2017 16:00:00,29.07
,5/9/2017 16:00:00,28.93
,5/10/2017 16:00:00,28.7
,5/11/2017 16:00:00,28.87
,5/12/2017 16:00:00,28.27
,5/15/2017 16:00:00,28.18
,5/16/2017 16:00:00,28.04
,5/17/2017 16:00:00,27.41
,5/18/2017 16:00:00,27.48
,5/19/2017 16:00:00,28.05
,5/22/2017 16:00:00,28.18
,5/23/2017 16:00:00,28.28
,5/24/2017 16:00:00,27.83
,5/25/2017 16:00:00,27.49
,5/26/2017 16:00:00,27.45
,5/30/2017 16:00:00,27.36
,5/31/2017 16:00:00,27.38
,6/1/2017 16:00:00,27.72
,6/2/2017 16:00:00,27.88
,6/5/2017 16:00:00,27.98
,6/6/2017 16:00:00,27.93
,6/7/2017 16:00:00,27.68
,6/8/2017 16:00:00,27.59
,6/9/2017 16:00:00,27.94
,6/12/2017 16:00:00,28.94
,6/13/2017 16:00:00,28.45
,6/14/2017 16:00:00,28.69
,6/15/2017 16:00:00,28.94
,6/16/2017 16:00:00,29
,6/19/2017 16:00:00,28.8
,6/20/2017 16:00:00,28.13
,6/21/2017 16:00:00,27.78
,6/22/2017 16:00:00,27.55
,6/23/2017 16:00:00,27.57
,6/26/2017 16:00:00,27.61
,6/27/2017 16:00:00,27.21
,6/28/2017 16:00:00,27.08
,6/29/2017 16:00:00,27.02
,6/30/2017 16:00:00,27.01
,7/3/2017 16:00:00,27.45
,7/5/2017 16:00:00,27.35
,7/6/2017 16:00:00,26.31
,7/7/2017 16:00:00,26.15
,7/10/2017 16:00:00,26.04
,7/11/2017 16:00:00,26.38
,7/12/2017 16:00:00,26.58
,7/13/2017 16:00:00,26.79
,7/14/2017 16:00:00,26.78
,7/17/2017 16:00:00,26.82
,7/18/2017 16:00:00,26.89
,7/19/2017 16:00:00,26.94
,7/20/2017 16:00:00,26.69
,7/21/2017 16:00:00,25.91
,7/24/2017 16:00:00,25.43
,7/25/2017 16:00:00,25.44
,7/26/2017 16:00:00,25.59
,7/27/2017 16:00:00,25.79
,7/28/2017 16:00:00,25.53
,7/31/2017 16:00:00,25.61
,8/1/2017 16:00:00,25.44
,8/2/2017 16:00:00,25.52
,8/3/2017 16:00:00,25.76
,8/4/2017 16:00:00,25.78
,8/7/2017 16:00:00,25.63
,8/8/2017 16:00:00,25.56
,8/9/2017 16:00:00,25.71
,8/10/2017 16:00:00,25.3
,8/11/2017 16:00:00,25.2
,8/14/2017 16:00:00,25.36
,8/15/2017 16:00:00,25.14
,8/16/2017 16:00:00,25.1
,8/17/2017 16:00:00,24.75
,8/18/2017 16:00:00,24.55
,8/21/2017 16:00:00,24.49
,8/22/2017 16:00:00,24.6
,8/23/2017 16:00:00,24.39
,8/24/2017 16:00:00,24.3
,8/25/2017 16:00:00,24.49
,8/28/2017 16:00:00,24.47
,8/29/2017 16:00:00,24.44
,8/30/2017 16:00:00,24.28
,8/31/2017 16:00:00,24.55
,9/1/2017 16:00:00,25.14
,9/5/2017 16:00:00,24.76
,9/6/2017 16:00:00,24.92
,9/7/2017 16:00:00,24.02
,9/8/2017 16:00:00,23.82
,9/11/2017 16:00:00,23.72
,9/12/2017 16:00:00,23.91
,9/13/2017 16:00:00,24.11
,9/14/2017 16:00:00,24.26
,9/15/2017 16:00:00,23.93
,9/18/2017 16:00:00,24.46
,9/19/2017 16:00:00,24.2
,9/20/2017 16:00:00,24.32
,9/21/2017 16:00:00,24.75
,9/22/2017 16:00:00,24.87
,9/25/2017 16:00:00,25.11
,9/26/2017 16:00:00,24.93
,9/27/2017 16:00:00,24.37
,9/28/2017 16:00:00,24.24
,9/29/2017 16:00:00,24.18
,10/2/2017 16:00:00,24.57
,10/3/2017 16:00:00,24.8
,10/4/2017 16:00:00,24.48
,10/5/2017 16:00:00,24.54
,10/6/2017 16:00:00,24.39
,10/9/2017 16:00:00,23.43
,10/10/2017 16:00:00,23.36
,10/11/2017 16:00:00,23.07
,10/12/2017 16:00:00,23.05
,10/13/2017 16:00:00,22.98
,10/16/2017 16:00:00,23.36
,10/17/2017 16:00:00,23.19
,10/18/2017 16:00:00,23.12
,10/19/2017 16:00:00,23.58
,10/20/2017 16:00:00,23.83
,10/23/2017 16:00:00,22.32
,10/24/2017 16:00:00,21.89
,10/25/2017 16:00:00,21.5
,10/26/2017 16:00:00,21.32
,10/27/2017 16:00:00,20.79
,10/30/2017 16:00:00,20.41
,10/31/2017 16:00:00,20.16
,11/1/2017 16:00:00,20.02
,11/2/2017 16:00:00,19.94
,11/3/2017 16:00:00,20.14
,11/6/2017 16:00:00,20.13
,11/7/2017 16:00:00,20.21
,11/8/2017 16:00:00,20.12
,11/9/2017 16:00:00,19.99
,11/10/2017 16:00:00,20.49
,11/13/2017 16:00:00,19.02
,11/14/2017 16:00:00,17.9
,11/15/2017 16:00:00,18.26
,11/16/2017 16:00:00,18.25
,11/17/2017 16:00:00,18.21
,11/20/2017 16:00:00,17.98
,11/21/2017 16:00:00,17.83
,11/22/2017 16:00:00,18.15
,11/24/2017 13:00:00,18.19
,11/27/2017 16:00:00,18.12
,11/28/2017 16:00:00,18.41
,11/29/2017 16:00:00,18.48
,11/30/2017 16:00:00,18.29
,12/1/2017 16:00:00,17.88
,12/4/2017 16:00:00,17.95
,12/5/2017 16:00:00,17.76
,12/6/2017 16:00:00,17.66
,12/7/2017 16:00:00,17.71
,12/8/2017 16:00:00,17.71
,12/11/2017 16:00:00,17.65
,12/12/2017 16:00:00,17.91
,12/13/2017 16:00:00,17.76
,12/14/2017 16:00:00,17.64
,12/15/2017 16:00:00,17.82
,12/18/2017 16:00:00,17.76
,12/19/2017 16:00:00,17.59
,12/20/2017 16:00:00,17.45
,12/21/2017 16:00:00,17.47
,12/22/2017 16:00:00,17.5
,12/26/2017 16:00:00,17.43
,12/27/2017 16:00:00,17.38
,12/28/2017 16:00:00,17.36
,12/29/2017 16:00:00,17.45
