Company Name,Date,Close
,10/7/2015 16:00:00,25.63
,10/8/2015 16:00:00,25.26
,10/9/2015 16:00:00,26.1
,10/12/2015 16:00:00,26.86
,10/13/2015 16:00:00,24.75
,10/14/2015 16:00:00,24.32
,10/15/2015 16:00:00,24.38
,10/16/2015 16:00:00,24.1
,10/19/2015 16:00:00,24.68
,10/20/2015 16:00:00,24.57
,10/21/2015 16:00:00,24.26
,10/22/2015 16:00:00,24.62
,10/23/2015 16:00:00,24.97
,10/26/2015 16:00:00,26.21
,10/27/2015 16:00:00,25.36
,10/28/2015 16:00:00,24.64
,10/29/2015 16:00:00,24.93
,10/30/2015 16:00:00,24.84
,11/2/2015 16:00:00,25.72
,11/3/2015 16:00:00,25.41
,11/4/2015 16:00:00,25.03
,11/5/2015 16:00:00,25.74
,11/6/2015 16:00:00,26.09
,11/9/2015 16:00:00,25.75
,11/10/2015 16:00:00,26.34
,11/11/2015 16:00:00,26.36
,11/12/2015 16:00:00,25.76
,11/13/2015 16:00:00,25.2
,11/16/2015 16:00:00,25.02
,11/17/2015 16:00:00,24.95
,11/18/2015 16:00:00,25.47
,11/19/2015 16:00:00,25.67
,11/20/2015 16:00:00,25.85
,11/23/2015 16:00:00,25.79
,11/24/2015 16:00:00,25.34
,11/25/2015 16:00:00,25.08
,11/27/2015 16:00:00,25.22
,11/30/2015 16:00:00,24.74
,12/1/2015 16:00:00,25.54
,12/2/2015 16:00:00,25.59
,12/3/2015 16:00:00,24.7
,12/4/2015 16:00:00,25.48
,12/7/2015 16:00:00,26.49
,12/8/2015 16:00:00,26.1
,12/9/2015 16:00:00,25.33
,12/10/2015 16:00:00,25.44
,12/11/2015 16:00:00,23.44
,12/14/2015 16:00:00,23.12
,12/15/2015 16:00:00,23.2
,12/16/2015 16:00:00,23.18
,12/17/2015 16:00:00,22.75
,12/18/2015 16:00:00,22.56
,12/21/2015 16:00:00,23.31
,12/22/2015 16:00:00,23.37
,12/23/2015 16:00:00,23.31
,12/24/2015 16:00:00,23.33
,12/28/2015 16:00:00,23.29
,12/29/2015 16:00:00,23.42
,12/30/2015 16:00:00,23.01
,12/31/2015 16:00:00,22.65
,1/4/2016 16:00:00,21.88
,1/5/2016 16:00:00,21.79
,1/6/2016 16:00:00,21.85
,1/7/2016 16:00:00,20.78
,1/8/2016 16:00:00,20.28
,1/11/2016 16:00:00,20.49
,1/12/2016 16:00:00,20.88
,1/13/2016 16:00:00,19.99
,1/14/2016 16:00:00,20.68
,1/15/2016 16:00:00,20.69
,1/19/2016 16:00:00,20.26
,1/20/2016 16:00:00,20.83
,1/21/2016 16:00:00,20.82
,1/22/2016 16:00:00,21.51
,1/25/2016 16:00:00,21.57
,1/26/2016 16:00:00,21.58
,1/27/2016 16:00:00,21.25
,1/28/2016 16:00:00,19.92
,1/29/2016 16:00:00,21.31
,2/1/2016 16:00:00,22.38
,2/2/2016 16:00:00,21.29
,2/3/2016 16:00:00,20.84
,2/4/2016 16:00:00,20.76
,2/5/2016 16:00:00,19.7
,2/8/2016 16:00:00,19.34
,2/9/2016 16:00:00,20.08
,2/10/2016 16:00:00,20.13
,2/11/2016 16:00:00,20.49
,2/12/2016 16:00:00,21.25
,2/16/2016 16:00:00,21.44
,2/17/2016 16:00:00,21.48
,2/18/2016 16:00:00,21.3
,2/19/2016 16:00:00,21.36
,2/22/2016 16:00:00,22.39
,2/23/2016 16:00:00,22.53
,2/24/2016 16:00:00,23.37
,2/25/2016 16:00:00,23.2
,2/26/2016 16:00:00,22.3
,2/29/2016 16:00:00,22
,3/1/2016 16:00:00,22.3
,3/2/2016 16:00:00,22.4
,3/3/2016 16:00:00,22.25
,3/4/2016 16:00:00,21.98
,3/7/2016 16:00:00,21.9
,3/8/2016 16:00:00,19.91
,3/9/2016 16:00:00,20.09
,3/10/2016 16:00:00,20
,3/11/2016 16:00:00,20.16
,3/14/2016 16:00:00,20.11
,3/15/2016 16:00:00,20.26
,3/16/2016 16:00:00,20.26
,3/17/2016 16:00:00,19.87
,3/18/2016 16:00:00,20.31
,3/21/2016 16:00:00,20.17
,3/22/2016 16:00:00,20.13
,3/23/2016 16:00:00,20.57
,3/24/2016 16:00:00,20.24
,3/28/2016 16:00:00,20.79
,3/29/2016 16:00:00,21.04
,3/30/2016 16:00:00,21.28
,3/31/2016 16:00:00,21.12
,4/1/2016 16:00:00,21.33
,4/4/2016 16:00:00,20.41
,4/5/2016 16:00:00,20.09
,4/6/2016 16:00:00,19.99
,4/7/2016 16:00:00,19.44
,4/8/2016 16:00:00,19.37
,4/11/2016 16:00:00,19.15
,4/12/2016 16:00:00,19.11
,4/13/2016 16:00:00,19.98
,4/14/2016 16:00:00,20.6
,4/15/2016 16:00:00,20.83
,4/18/2016 16:00:00,20.99
,4/19/2016 16:00:00,21.28
,4/20/2016 16:00:00,20.99
,4/21/2016 16:00:00,20.53
,4/22/2016 16:00:00,20.44
,4/25/2016 16:00:00,20.37
,4/26/2016 16:00:00,20.33
,4/27/2016 16:00:00,20.6
,4/28/2016 16:00:00,20.12
,4/29/2016 16:00:00,19.79
,5/2/2016 16:00:00,19.84
,5/3/2016 16:00:00,19.93
,5/4/2016 16:00:00,19.33
,5/5/2016 16:00:00,19.33
,5/6/2016 16:00:00,19
,5/9/2016 16:00:00,19.46
,5/10/2016 16:00:00,19.34
,5/11/2016 16:00:00,19.06
,5/12/2016 16:00:00,18.17
,5/13/2016 16:00:00,18.28
,5/16/2016 16:00:00,18.32
,5/17/2016 16:00:00,18.33
,5/18/2016 16:00:00,18.29
,5/19/2016 16:00:00,17.92
,5/20/2016 16:00:00,18.11
,5/23/2016 16:00:00,17.71
,5/24/2016 16:00:00,18.07
,5/25/2016 16:00:00,18.04
,5/26/2016 16:00:00,17.67
,5/27/2016 16:00:00,18.25
,5/31/2016 16:00:00,17.93
,6/1/2016 16:00:00,17.93
,6/2/2016 16:00:00,17.97
,6/3/2016 16:00:00,17.73
,6/6/2016 16:00:00,17.96
,6/7/2016 16:00:00,18.55
,6/8/2016 16:00:00,18.35
,6/9/2016 16:00:00,18.43
,6/10/2016 16:00:00,18.09
,6/13/2016 16:00:00,17.31
,6/14/2016 16:00:00,16.77
,6/15/2016 16:00:00,16.66
,6/16/2016 16:00:00,16.47
,6/17/2016 16:00:00,16.3
,6/20/2016 16:00:00,16.31
,6/21/2016 16:00:00,16.34
,6/22/2016 16:00:00,16.2
,6/23/2016 16:00:00,16.29
,6/24/2016 16:00:00,15.46
,6/27/2016 16:00:00,15.15
,6/28/2016 16:00:00,15.73
,6/29/2016 16:00:00,16.41
,6/30/2016 16:00:00,16.56
,7/1/2016 16:00:00,16.64
,7/5/2016 16:00:00,16.46
,7/6/2016 16:00:00,16.4
,7/7/2016 16:00:00,16.65
,7/8/2016 16:00:00,17.11
,7/11/2016 16:00:00,17.24
,7/12/2016 16:00:00,18.01
,7/13/2016 16:00:00,18.21
,7/14/2016 16:00:00,18.57
,7/15/2016 16:00:00,18.64
,7/18/2016 16:00:00,18.51
,7/19/2016 16:00:00,18.29
,7/20/2016 16:00:00,18.13
,7/21/2016 16:00:00,17.4
,7/22/2016 16:00:00,17.58
,7/25/2016 16:00:00,17.28
,7/26/2016 16:00:00,18.67
,7/27/2016 16:00:00,18.56
,7/28/2016 16:00:00,18.71
,7/29/2016 16:00:00,18.33
,8/1/2016 16:00:00,18.2
,8/2/2016 16:00:00,17.01
,8/3/2016 16:00:00,16.9
,8/4/2016 16:00:00,17.03
,8/5/2016 16:00:00,17.26
,8/8/2016 16:00:00,17.15
,8/9/2016 16:00:00,17
,8/10/2016 16:00:00,17.13
,8/11/2016 16:00:00,17.07
,8/12/2016 16:00:00,16.89
,8/15/2016 16:00:00,17.05
,8/16/2016 16:00:00,16.81
,8/17/2016 16:00:00,16.71
,8/18/2016 16:00:00,16.65
,8/19/2016 16:00:00,16.16
,8/22/2016 16:00:00,16.05
,8/23/2016 16:00:00,15.96
,8/24/2016 16:00:00,16.11
,8/25/2016 16:00:00,16.01
,8/26/2016 16:00:00,15.81
,8/29/2016 16:00:00,15.76
,8/30/2016 16:00:00,16.09
,8/31/2016 16:00:00,15.95
,9/1/2016 16:00:00,15.81
,9/2/2016 16:00:00,15.85
,9/6/2016 16:00:00,16.27
,9/7/2016 16:00:00,16.73
,9/8/2016 16:00:00,16.75
,9/9/2016 16:00:00,16.22
,9/12/2016 16:00:00,16.78
,9/13/2016 16:00:00,17.19
,9/14/2016 16:00:00,17.18
,9/15/2016 16:00:00,17.53
,9/16/2016 16:00:00,17.15
,9/19/2016 16:00:00,17.22
,9/20/2016 16:00:00,17.24
,9/21/2016 16:00:00,17.19
,9/22/2016 16:00:00,17.3
,9/23/2016 16:00:00,17.27
,9/26/2016 16:00:00,16.94
,9/27/2016 16:00:00,17.33
,9/28/2016 16:00:00,17.56
,9/29/2016 16:00:00,17.15
,9/30/2016 16:00:00,17.24
,10/3/2016 16:00:00,17.66
,10/4/2016 16:00:00,17.83
,10/5/2016 16:00:00,17.86
,10/6/2016 16:00:00,17.62
,10/7/2016 16:00:00,17.39
,10/10/2016 16:00:00,17.84
,10/11/2016 16:00:00,17.86
,10/12/2016 16:00:00,17.77
,10/13/2016 16:00:00,18.22
,10/14/2016 16:00:00,17.84
,10/17/2016 16:00:00,17.77
,10/18/2016 16:00:00,17.78
,10/19/2016 16:00:00,18.24
,10/20/2016 16:00:00,18.6
,10/21/2016 16:00:00,18.57
,10/24/2016 16:00:00,18.75
,10/25/2016 16:00:00,18.07
,10/26/2016 16:00:00,17.55
,10/27/2016 16:00:00,17.36
,10/28/2016 16:00:00,17.26
,10/31/2016 16:00:00,17.48
,11/1/2016 16:00:00,17.28
,11/2/2016 16:00:00,16.96
,11/3/2016 16:00:00,16.93
,11/4/2016 16:00:00,17.01
,11/7/2016 16:00:00,17.85
,11/8/2016 16:00:00,18.25
,11/9/2016 16:00:00,18.47
,11/10/2016 16:00:00,19.2
,11/11/2016 16:00:00,19.25
,11/14/2016 16:00:00,19.73
,11/15/2016 16:00:00,20.44
,11/16/2016 16:00:00,20.21
,11/17/2016 16:00:00,20.74
,11/18/2016 16:00:00,20.73
,11/21/2016 16:00:00,20.67
,11/22/2016 16:00:00,20.72
,11/23/2016 16:00:00,20.98
,11/25/2016 16:00:00,21.06
,11/28/2016 16:00:00,20.6
,11/29/2016 16:00:00,20.7
,11/30/2016 16:00:00,20.09
,12/1/2016 16:00:00,20.4
,12/2/2016 16:00:00,20.93
,12/5/2016 16:00:00,20.9
,12/6/2016 16:00:00,21.19
,12/7/2016 16:00:00,21.89
,12/8/2016 16:00:00,21.83
,12/9/2016 16:00:00,21.9
,12/12/2016 16:00:00,21.62
,12/13/2016 16:00:00,22.53
,12/14/2016 16:00:00,22.15
,12/15/2016 16:00:00,22.49
,12/16/2016 16:00:00,22.18
,12/19/2016 16:00:00,22.51
,12/20/2016 16:00:00,22.79
,12/21/2016 16:00:00,22.71
,12/22/2016 16:00:00,22.19
,12/23/2016 16:00:00,22.27
,12/27/2016 16:00:00,22.28
,12/28/2016 16:00:00,22.03
,12/29/2016 16:00:00,22.14
,12/30/2016 16:00:00,22.42
,1/3/2017 16:00:00,22.39
,1/4/2017 16:00:00,22.65
,1/5/2017 16:00:00,22.27
,1/6/2017 16:00:00,21.83
,1/9/2017 16:00:00,22.05
,1/10/2017 16:00:00,22.51
,1/11/2017 16:00:00,22.78
,1/12/2017 16:00:00,21.82
,1/13/2017 16:00:00,21.76
,1/17/2017 16:00:00,21.34
,1/18/2017 16:00:00,21.49
,1/19/2017 16:00:00,21.36
,1/20/2017 16:00:00,21.41
,1/23/2017 16:00:00,21.04
,1/24/2017 16:00:00,21.42
,1/25/2017 16:00:00,21.77
,1/26/2017 16:00:00,21.1
,1/27/2017 16:00:00,19.65
,1/30/2017 16:00:00,19.36
,1/31/2017 16:00:00,19.61
,2/1/2017 16:00:00,19.38
,2/2/2017 16:00:00,19.37
,2/3/2017 16:00:00,19.5
,2/6/2017 16:00:00,19.5
,2/7/2017 16:00:00,18.86
,2/8/2017 16:00:00,19.29
,2/9/2017 16:00:00,19.97
,2/10/2017 16:00:00,19.8
,2/13/2017 16:00:00,19.84
,2/14/2017 16:00:00,19.66
,2/15/2017 16:00:00,19.91
,2/16/2017 16:00:00,19.84
,2/17/2017 16:00:00,20.11
,2/21/2017 16:00:00,20.1
,2/22/2017 16:00:00,19.92
,2/23/2017 16:00:00,19.61
,2/24/2017 16:00:00,19.57
,2/27/2017 16:00:00,19.97
,2/28/2017 16:00:00,19.96
,3/1/2017 16:00:00,20.5
,3/2/2017 16:00:00,19.89
,3/3/2017 16:00:00,20.2
,3/6/2017 16:00:00,19.41
,3/7/2017 16:00:00,19.26
,3/8/2017 16:00:00,19.38
,3/9/2017 16:00:00,19.08
,3/10/2017 16:00:00,20.04
,3/13/2017 16:00:00,20.04
,3/14/2017 16:00:00,19.63
,3/15/2017 16:00:00,20.09
,3/16/2017 16:00:00,20.02
,3/17/2017 16:00:00,20.16
,3/20/2017 16:00:00,20.29
,3/21/2017 16:00:00,19.76
,3/22/2017 16:00:00,19.8
,3/23/2017 16:00:00,19.92
,3/24/2017 16:00:00,19.94
,3/27/2017 16:00:00,20.29
,3/28/2017 16:00:00,20.82
,3/29/2017 16:00:00,20.64
,3/30/2017 16:00:00,20.73
,3/31/2017 16:00:00,20.61
,4/3/2017 16:00:00,20.64
,4/4/2017 16:00:00,20.51
,4/5/2017 16:00:00,20.57
,4/6/2017 16:00:00,20.91
,4/7/2017 16:00:00,21.1
,4/10/2017 16:00:00,21.25
,4/11/2017 16:00:00,21.54
,4/12/2017 16:00:00,21.2
,4/13/2017 16:00:00,20.73
,4/17/2017 16:00:00,20.92
,4/18/2017 16:00:00,20.79
,4/19/2017 16:00:00,21.2
,4/20/2017 16:00:00,21.39
,4/21/2017 16:00:00,21.53
,4/24/2017 16:00:00,21.75
,4/25/2017 16:00:00,22.47
,4/26/2017 16:00:00,22.25
,4/27/2017 16:00:00,22.14
,4/28/2017 16:00:00,21.83
,5/1/2017 16:00:00,21.62
,5/2/2017 16:00:00,22.06
,5/3/2017 16:00:00,21.9
,5/4/2017 16:00:00,21.54
,5/5/2017 16:00:00,21.51
,5/8/2017 16:00:00,21.41
,5/9/2017 16:00:00,21.84
,5/10/2017 16:00:00,21.63
,5/11/2017 16:00:00,21.58
,5/12/2017 16:00:00,21.23
,5/15/2017 16:00:00,21.26
,5/16/2017 16:00:00,21.51
,5/17/2017 16:00:00,20.96
,5/18/2017 16:00:00,21.01
,5/19/2017 16:00:00,21.28
,5/22/2017 16:00:00,21.57
,5/23/2017 16:00:00,22.08
,5/24/2017 16:00:00,22.37
,5/25/2017 16:00:00,22.81
,5/26/2017 16:00:00,22.95
,5/30/2017 16:00:00,22.49
,5/31/2017 16:00:00,22.42
,6/1/2017 16:00:00,22.65
,6/2/2017 16:00:00,22.85
,6/5/2017 16:00:00,22.74
,6/6/2017 16:00:00,22.62
,6/7/2017 16:00:00,23.01
,6/8/2017 16:00:00,22.77
,6/9/2017 16:00:00,22.77
,6/12/2017 16:00:00,22.81
,6/13/2017 16:00:00,23.05
,6/14/2017 16:00:00,23.36
,6/15/2017 16:00:00,23.03
,6/16/2017 16:00:00,22.79
,6/19/2017 16:00:00,22.92
,6/20/2017 16:00:00,22.47
,6/21/2017 16:00:00,22.54
,6/22/2017 16:00:00,22.33
,6/23/2017 16:00:00,22.4
,6/26/2017 16:00:00,22.64
,6/27/2017 16:00:00,22.71
,6/28/2017 16:00:00,22.96
,6/29/2017 16:00:00,22.85
,6/30/2017 16:00:00,22.83
,7/3/2017 16:00:00,23.02
,7/5/2017 16:00:00,23.04
,7/6/2017 16:00:00,22.88
,7/7/2017 16:00:00,23.36
,7/10/2017 16:00:00,23.11
,7/11/2017 16:00:00,22.93
,7/12/2017 16:00:00,23.29
,7/13/2017 16:00:00,23.75
,7/14/2017 16:00:00,23.43
,7/17/2017 16:00:00,23.53
,7/18/2017 16:00:00,23.26
,7/19/2017 16:00:00,23.33
,7/20/2017 16:00:00,23.33
,7/21/2017 16:00:00,23.45
,7/24/2017 16:00:00,22.76
,7/25/2017 16:00:00,22.77
,7/26/2017 16:00:00,22.07
,7/27/2017 16:00:00,21.71
,7/28/2017 16:00:00,22.06
,7/31/2017 16:00:00,21.93
,8/1/2017 16:00:00,21.98
,8/2/2017 16:00:00,22.13
,8/3/2017 16:00:00,22.13
,8/4/2017 16:00:00,22.43
,8/7/2017 16:00:00,22.14
,8/8/2017 16:00:00,21.81
,8/9/2017 16:00:00,21.85
,8/10/2017 16:00:00,21.46
,8/11/2017 16:00:00,21.32
,8/14/2017 16:00:00,21.67
,8/15/2017 16:00:00,21.82
,8/16/2017 16:00:00,21.81
,8/17/2017 16:00:00,20.49
,8/18/2017 16:00:00,20.28
,8/21/2017 16:00:00,20.2
,8/22/2017 16:00:00,20.3
,8/23/2017 16:00:00,19.64
,8/24/2017 16:00:00,19.34
,8/25/2017 16:00:00,19.85
,8/28/2017 16:00:00,19.59
,8/29/2017 16:00:00,19.71
,8/30/2017 16:00:00,19.72
,8/31/2017 16:00:00,19.81
,9/1/2017 16:00:00,19.82
,9/5/2017 16:00:00,19.16
,9/6/2017 16:00:00,18.85
,9/7/2017 16:00:00,18.25
,9/8/2017 16:00:00,18.7
,9/11/2017 16:00:00,19.38
,9/12/2017 16:00:00,19.78
,9/13/2017 16:00:00,19.35
,9/14/2017 16:00:00,19.37
,9/15/2017 16:00:00,19.38
,9/18/2017 16:00:00,19.16
,9/19/2017 16:00:00,19.04
,9/20/2017 16:00:00,19.25
,9/21/2017 16:00:00,18.9
,9/22/2017 16:00:00,18.62
,9/25/2017 16:00:00,18.87
,9/26/2017 16:00:00,18.7
,9/27/2017 16:00:00,18.55
,9/28/2017 16:00:00,18.51
,9/29/2017 16:00:00,18.53
,10/2/2017 16:00:00,18.51
,10/3/2017 16:00:00,19.82
,10/4/2017 16:00:00,19.33
,10/5/2017 16:00:00,19.29
,10/6/2017 16:00:00,19.64
,10/9/2017 16:00:00,19.49
,10/10/2017 16:00:00,20.23
,10/11/2017 16:00:00,20.53
,10/12/2017 16:00:00,20.34
,10/13/2017 16:00:00,20.37
,10/16/2017 16:00:00,20.24
,10/17/2017 16:00:00,20.18
,10/18/2017 16:00:00,20.07
,10/19/2017 16:00:00,20.34
,10/20/2017 16:00:00,20.35
,10/23/2017 16:00:00,19.88
,10/24/2017 16:00:00,20.62
,10/25/2017 16:00:00,19.72
,10/26/2017 16:00:00,19.59
,10/27/2017 16:00:00,19.38
,10/30/2017 16:00:00,18.94
,10/31/2017 16:00:00,19.15
,11/1/2017 16:00:00,18.95
,11/2/2017 16:00:00,18.92
,11/3/2017 16:00:00,19.19
,11/6/2017 16:00:00,19.32
,11/7/2017 16:00:00,18.92
,11/8/2017 16:00:00,18.8
,11/9/2017 16:00:00,18.83
,11/10/2017 16:00:00,18.99
,11/13/2017 16:00:00,18.95
,11/14/2017 16:00:00,19.63
,11/15/2017 16:00:00,20.15
,11/16/2017 16:00:00,20.26
,11/17/2017 16:00:00,19.99
,11/20/2017 16:00:00,19.78
,11/21/2017 16:00:00,19.98
,11/22/2017 16:00:00,19.9
,11/24/2017 13:00:00,19.84
,11/27/2017 16:00:00,19.68
,11/28/2017 16:00:00,20.12
,11/29/2017 16:00:00,20.96
,11/30/2017 16:00:00,21.47
,12/1/2017 16:00:00,21.31
,12/4/2017 16:00:00,21.97
,12/5/2017 16:00:00,21.66
,12/6/2017 16:00:00,21.62
,12/7/2017 16:00:00,21.87
,12/8/2017 16:00:00,22.08
,12/11/2017 16:00:00,22.19
,12/12/2017 16:00:00,21.59
,12/13/2017 16:00:00,21.49
,12/14/2017 16:00:00,21.18
,12/15/2017 16:00:00,21.29
,12/18/2017 16:00:00,21.82
,12/19/2017 16:00:00,21.59
,12/20/2017 16:00:00,21.96
,12/21/2017 16:00:00,22.43
,12/22/2017 16:00:00,22.44
,12/26/2017 16:00:00,22.58
,12/27/2017 16:00:00,22.5
,12/28/2017 16:00:00,22.54
